Date;SO2;NO2;O3;CO;PM10;PM2.5;Station code;Address;Latitude;Longitude
2018-12-06;0.003;0.025;0.015;0.371;38.458;15.875;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2018-12-07;0.003;0.011;0.028;0.217;26.167;8.083;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2018-12-08;0.004;0.014;0.025;0.246;26.0;8.667;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2018-12-09;0.004;0.024;0.019;0.392;25.417;10.0;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2018-12-10;0.004;0.048;0.006;0.704;38.125;18.5;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2018-12-11;0.004;0.05;0.004;0.788;43.542;20.708;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2018-12-12;0.004;0.027;0.02;0.479;41.625;17.958;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2018-12-13;0.004;0.033;0.016;0.583;37.417;18.833;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2018-12-14;0.004;0.036;0.011;0.558;34.042;16.875;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2018-12-15;0.004;0.054;0.004;1.0;59.792;36.25;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2018-12-16;0.004;0.055;0.003;1.029;51.917;33.667;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2018-12-17;0.005;0.036;0.015;0.8;64.25;34.333;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2018-12-18;0.005;0.055;0.007;0.95;43.167;20.667;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2018-12-19;0.005;0.056;0.007;1.037;47.375;23.875;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2018-12-20;0.005;0.058;0.005;1.167;59.083;31.958;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2018-12-21;0.006;0.066;0.003;1.221;67.208;34.625;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2018-12-22;0.005;0.059;0.008;1.092;77.625;44.542;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2018-12-23;0.004;0.023;0.025;0.625;51.375;22.208;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2018-12-24;0.003;0.031;0.015;0.542;23.042;10.208;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2018-12-25;0.005;0.052;0.003;0.892;34.625;17.625;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2018-12-26;0.004;0.025;0.019;0.608;45.292;16.917;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2018-12-27;0.004;0.015;0.024;0.421;34.542;7.625;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2018-12-28;0.004;0.022;0.016;0.542;38.917;10.625;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2018-12-29;0.004;0.017;0.023;0.492;40.542;8.0;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2018-12-30;0.004;0.033;0.012;0.688;32.542;13.667;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2018-12-31;0.004;0.051;0.006;0.958;46.25;23.167;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-01-01;0.004;0.035;0.016;0.796;36.0;19.739;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-01-02;0.004;0.046;0.01;0.888;33.0;17.792;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-01-03;0.005;0.055;0.005;0.967;42.25;20.792;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-01-04;0.005;0.068;0.003;1.25;54.375;34.0;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-01-05;0.005;0.03;0.02;0.708;60.958;35.542;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-01-06;0.005;0.042;0.011;0.75;47.958;19.083;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-01-07;0.005;0.056;0.009;1.133;56.25;32.833;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-01-08;0.005;0.024;0.022;0.562;40.125;13.25;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-01-09;0.005;0.041;0.009;0.821;51.125;19.042;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-01-10;0.005;0.056;0.004;0.979;58.083;26.833;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-01-11;0.005;0.061;0.005;1.183;67.667;44.25;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-01-12;0.005;0.059;0.009;1.267;90.833;59.417;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-01-13;0.005;0.06;0.011;1.454;112.417;74.208;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-01-14;0.005;0.074;0.004;1.842;165.417;121.542;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-01-15;0.005;0.029;0.023;1.042;128.75;72.667;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-01-16;0.004;0.032;0.014;0.65;52.292;16.5;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-01-17;0.004;0.043;0.012;0.85;40.042;17.792;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-01-18;0.005;0.058;0.008;1.146;51.625;27.958;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-01-19;0.006;0.065;0.006;1.375;86.25;50.167;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-01-20;0.004;0.017;0.027;0.725;62.5;23.167;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-01-21;0.004;0.048;0.009;1.025;48.208;20.208;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-01-22;0.005;0.058;0.008;1.35;68.333;29.125;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-01-23;0.005;0.043;0.017;1.192;67.833;33.25;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-01-24;0.004;0.048;0.009;0.796;43.542;18.417;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-01-25;0.004;0.034;0.019;0.733;51.208;19.417;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-01-26;0.004;0.02;0.024;0.554;43.25;18.667;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-01-27;0.004;0.041;0.013;0.788;37.708;18.333;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-01-28;0.004;0.02;0.025;0.604;84.333;19.208;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-01-29;0.005;0.051;0.007;0.867;67.042;20.5;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-01-30;0.005;0.056;0.008;0.954;59.667;24.333;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-01-31;0.004;0.026;0.018;0.646;75.25;20.917;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-02-01;0.004;0.038;0.013;0.8;42.958;15.708;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-02-02;0.004;0.054;0.005;1.075;58.333;32.75;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-02-03;0.003;0.031;0.018;0.896;32.708;22.833;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-02-04;0.003;0.023;0.024;0.75;75.333;36.375;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-02-05;0.004;0.053;0.01;1.067;87.167;26.083;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-02-06;0.005;0.05;0.012;1.004;101.583;30.333;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-02-07;0.003;0.016;0.028;0.679;66.917;31.75;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-02-08;0.003;0.026;0.018;0.658;36.208;15.417;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-02-09;0.004;0.016;0.026;0.579;36.5;16.458;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-02-10;0.004;0.027;0.018;0.712;42.042;19.875;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-02-11;0.004;0.029;0.021;0.729;39.75;21.333;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-02-12;0.005;0.032;0.023;0.879;52.792;30.667;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-02-13;0.004;0.027;0.024;0.621;34.708;16.208;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-02-14;0.005;0.045;0.012;0.763;49.25;20.833;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-02-15;0.004;0.041;0.015;0.775;36.167;21.083;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-02-16;0.004;0.021;0.03;0.925;58.167;44.208;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-02-17;0.004;0.03;0.022;0.775;34.5;21.25;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-02-18;0.004;0.054;0.006;0.958;35.833;19.333;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-02-19;0.003;0.043;0.009;0.833;34.792;21.875;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-02-20;0.004;0.032;0.024;0.908;55.917;43.583;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-02-21;0.004;0.055;0.011;1.308;76.0;58.583;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-02-22;0.004;0.055;0.012;1.188;66.208;46.458;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-02-23;0.004;0.053;0.013;1.162;49.417;32.0;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-02-24;0.005;0.048;0.021;1.108;53.792;36.125;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-02-25;0.004;0.04;0.021;1.008;73.667;44.708;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-02-26;0.004;0.048;0.015;0.983;52.75;23.5;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-02-27;0.005;0.055;0.015;0.996;62.542;34.667;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-02-28;0.005;0.056;0.019;1.188;84.542;48.333;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-03-01;0.005;0.054;0.026;1.304;104.833;61.0;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-03-02;0.005;0.057;0.022;1.296;106.25;62.25;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-03-03;0.004;0.05;0.028;1.246;105.208;60.792;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-03-04;0.005;0.052;0.03;1.321;159.583;93.125;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-03-05;0.005;0.04;0.033;1.296;185.083;118.625;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-03-06;0.005;0.046;0.029;1.217;134.667;84.583;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-03-07;0.003;0.031;0.031;0.946;53.333;31.5;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-03-08;0.004;0.045;0.019;0.976;53.905;23.429;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-03-09;0.004;0.05;0.014;1.084;58.02;26.952;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-03-10;0.004;0.054;0.009;1.192;62.135;30.476;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-03-11;0.004;0.059;0.004;1.3;66.25;34.0;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-03-12;0.004;0.058;0.005;1.255;62.873;32.135;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-03-13;0.004;0.057;0.007;1.21;59.496;30.27;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-03-14;0.004;0.056;0.008;1.164;56.119;28.405;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-03-15;0.005;0.056;0.01;1.119;52.742;26.54;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-03-16;0.005;0.055;0.011;1.074;49.365;24.675;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-03-17;0.005;0.054;0.013;1.029;45.988;22.81;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-03-18;0.005;0.053;0.014;0.983;42.611;20.944;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-03-19;0.006;0.056;0.014;1.108;59.75;34.792;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-03-20;0.004;0.056;0.013;1.221;80.542;49.833;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-03-21;0.002;0.023;0.032;0.712;32.333;21.833;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-03-22;0.003;0.018;0.032;0.546;38.625;19.333;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-03-23;0.003;0.023;0.028;0.629;22.833;12.625;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-03-24;0.003;0.023;0.03;0.646;26.125;11.875;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-03-25;0.004;0.039;0.026;0.696;43.958;21.708;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-03-26;0.004;0.036;0.03;0.583;56.958;28.25;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-03-27;0.004;0.034;0.043;0.737;86.667;48.5;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-03-28;0.003;0.029;0.032;0.642;78.542;38.958;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-03-29;0.003;0.026;0.034;0.467;39.0;16.75;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-03-30;0.003;0.02;0.033;0.583;30.833;17.417;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-03-31;0.003;0.012;0.034;0.642;42.417;23.042;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-04-01;0.003;0.02;0.032;0.538;28.75;12.0;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-04-02;0.003;0.029;0.028;0.629;35.5;14.542;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-04-03;0.003;0.035;0.029;0.633;40.875;18.667;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-04-04;0.004;0.036;0.028;0.6;36.542;17.125;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-04-05;0.003;0.029;0.035;0.521;83.5;20.25;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-04-06;0.003;0.043;0.017;0.746;59.542;15.542;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-04-07;0.003;0.022;0.03;0.562;35.583;12.958;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-04-08;0.003;0.029;0.027;0.496;48.958;13.708;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-04-09;0.003;0.033;0.021;0.662;28.292;9.875;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-04-10;0.002;0.025;0.027;0.671;10.75;5.583;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-04-11;0.003;0.036;0.02;0.8;32.25;15.542;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-04-12;0.004;0.042;0.028;0.808;50.792;25.292;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-04-13;0.004;0.044;0.031;0.775;45.875;22.458;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-04-14;0.003;0.023;0.04;0.65;35.042;17.542;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-04-15;0.004;0.043;0.024;0.804;58.5;17.333;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-04-16;0.004;0.048;0.025;0.838;51.708;17.875;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-04-17;0.004;0.044;0.027;0.737;44.542;18.667;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-04-18;0.003;0.039;0.02;0.704;39.609;21.261;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-04-19;0.003;0.03;0.024;0.754;42.458;17.208;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-04-20;0.003;0.029;0.028;0.696;48.625;22.417;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-04-21;0.002;0.023;0.035;0.737;29.083;19.292;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-04-22;0.003;0.04;0.031;0.917;93.917;29.917;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-04-23;0.004;0.048;0.033;1.033;127.625;40.458;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-04-24;0.003;0.034;0.029;0.962;55.125;32.042;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-04-25;0.002;0.03;0.02;0.7;35.208;13.833;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-04-26;0.002;0.026;0.023;0.533;7.375;5.792;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-04-27;0.003;0.028;0.024;0.533;19.375;11.0;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-04-28;0.003;0.022;0.038;0.45;16.708;12.333;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-04-29;0.003;0.039;0.02;0.592;102.292;16.042;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-04-30;0.003;0.04;0.024;0.646;42.083;20.833;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-05-01;0.003;0.028;0.035;0.554;66.0;25.625;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-05-02;0.003;0.033;0.027;0.525;61.125;14.5;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-05-03;0.006;0.047;0.033;0.758;73.875;31.417;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-05-04;0.005;0.045;0.044;0.846;95.667;51.458;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-05-05;0.004;0.036;0.042;0.742;66.667;37.542;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-05-06;0.003;0.013;0.038;0.358;36.75;9.333;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-05-07;0.004;0.034;0.032;0.554;54.833;16.542;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-05-08;0.005;0.036;0.042;0.683;64.25;24.875;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-05-09;0.004;0.034;0.037;0.608;59.042;24.5;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-05-10;0.004;0.045;0.034;0.717;69.792;33.167;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-05-11;0.004;0.049;0.033;0.804;77.5;36.167;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-05-12;0.004;0.037;0.049;0.758;61.917;37.042;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-05-13;0.005;0.047;0.032;0.8;59.417;38.125;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-05-14;0.005;0.034;0.035;0.579;51.417;34.5;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-05-15;0.004;0.037;0.028;0.767;64.722;45.611;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-05-16;0.003;0.039;0.034;0.779;75.571;46.214;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-05-17;0.004;0.041;0.033;0.767;53.333;36.444;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-05-18;0.004;0.024;0.033;0.644;31.125;18.0;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-05-19;0.002;0.021;0.024;0.695;13.143;13.952;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-05-20;0.004;0.02;0.029;0.6;55.435;23.217;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-05-21;0.004;0.029;0.04;0.652;69.952;30.571;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
2019-05-22;0.005;0.031;0.049;0.794;74.875;42.625;111;70, Samyang-ro 2-gil, Seongbuk-gu, Seoul, Republic of Korea;37.6067189;127.0272794
